month,month_number,slot,cell_id,merra_latitude,merra_longitude,cell_mean_elevation_m,n_water_years,degrees_of_freedom,mean_bias_pp,t_statistic,one_sided_p_value_negative,benjamini_hochberg_q_value,raw_p_lt_0_05,bh_q_lt_0_05,water_years,alternative
March,3,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,14,13,-7.104199415284174,-1.304271206372471,0.10738073224908631,0.12470020519248733,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,-0.3136167297833832,-0.08509235553250823,0.4667422437495077,0.5015737544770829,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-17.77465240446947,-5.951959089298486,2.404318793186534e-05,6.411516781830758e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-4.489693551537559,-2.9462197447505716,0.00567701192180888,0.008174897167404788,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
March,3,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,-2.2155349034551217,-1.6178885889386625,0.06484089641518763,0.07780907569822516,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,0.21870528265968217,1.8543237506054817,0.9567436668575556,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,0.11127868631845857,0.40214459946139186,0.6529443075474017,0.7706883630067692,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,-0.004267044376508774,-0.008621339573629821,0.4966260753027562,0.6060521596914992,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-13.998357650119658,-7.75964409287619,1.558908732864076e-06,3.870394095386672e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-29.80161455590913,-12.992825625314184,4.0046117091050975e-09,1.6960708415033354e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-4.559701140954997,-6.100326907779403,1.8891943496477824e-05,3.67627008580109e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-11.691569645229205,-9.148083964712846,2.5019276307812085e-07,7.505782892343626e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,-0.3535968114864746,-0.8041775668555555,0.2178770772497623,0.2752131502102261,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,-2.1054361814881237,-1.9001989617165904,0.03990668479174399,0.05320891305565865,True,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-26.312656198813272,-14.336776175286081,1.2043063067027696e-09,6.670004160199954e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-32.223566391994524,-18.934594475527888,3.7847817564404335e-11,6.812607161592781e-10,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-44.39002504969405,-17.009653337724565,1.449991905713002e-10,1.7399902868556025e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-10.604154317843522,-8.960771811939841,3.1632660870543424e-07,8.780635831418288e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-3.2176751469311546,-4.115210587914425,0.0006089745785656066,0.001019678364109853,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-11.906072367543546,-8.155258390880151,9.053316640239424e-07,2.327995707490137e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,1.6650816538342539,3.2881197798781057,0.9970596926896739,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,-1.563909025748572,-2.0595431990639645,0.030026817612754476,0.04157559361766005,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-28.100292982589135,-13.295802833152909,3.0263873423607417e-09,1.3618743040623338e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,-45.08922895317641,-13.695667275478298,2.108839388978982e-09,1.0122429067099112e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-32.66759826254482,-10.242478901685686,6.808124684174313e-08,2.228113533002502e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,-1.6391563901240829,-1.5517735553916239,0.07235660482089014,0.09472137358371073,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-13.130956541677904,-10.423066176130765,5.550844295668995e-08,1.998303946440838e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-6.3599155073701805,-5.864866684335925,2.7738372342368653e-05,5.2556916017119554e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,1.4448204543259984,2.645226929334994,0.9899028671539833,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-8.75078104819288,-4.888086000919085,0.00014815875868002507,0.000260181234755166,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-9.915710808005539,-7.064907930616512,4.240372392356594e-06,1.0176893741655826e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-30.005650107281696,-10.86726686414494,3.3993958249128126e-08,1.2881921020722238e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-24.20926932532611,-6.689545166523949,7.47192937689944e-06,1.6302391367780598e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-37.37748510959949,-15.819457006056494,3.57503288644077e-10,3.217529597796693e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-5.119122062890618,-3.990592171985566,0.0007695549407908021,0.0012592717212940399,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,0.8368435121892445,1.5111962465464568,0.9226701964458135,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,1.7769706455230991,3.629752180167953,0.9984734160553169,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-5.914891135192308,-5.283139370761033,7.405940908164163e-05,0.00013672506291995378,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-17.922999582987227,-19.325289484799626,2.927011636410469e-11,6.812607161592781e-10,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-40.906944026498124,-15.639165225036555,4.1207617252377157e-10,3.2966093801901725e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,-44.8057914220616,-6.922250360949617,5.247537872507715e-06,1.180696021314236e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,-27.92794812632831,-9.205662288498301,2.329579316756565e-07,7.292596122020551e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,-3.6676735842717703,-2.1812917068063578,0.024060589062695155,0.034647248250281024,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-8.551553850800005,-6.25664805078296,1.4702254999653604e-05,2.9404509999307212e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,1.343027664050483,2.392638838174229,0.9837349825634224,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-12.49824482013311,-4.679819850580007,0.00021531879047291563,0.0003691179265249982,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-13.57596482515397,-5.1762282098603976,8.916108686693355e-05,0.00016048995636048038,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-25.422023533567437,-16.08029339665957,2.9183713148892064e-10,3.0017533524574694e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,-27.627217676383236,-14.89993778197351,7.496580554387089e-10,4.9068527265079125e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,-43.7231280835801,-8.958890470382721,3.1707851613454927e-07,8.780635831418288e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-26.69210818663072,-14.602718865671042,9.608010458423565e-10,5.7648062750541395e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,-1.9195770054577836,-2.0860368297708076,0.028621929828485385,0.04040743034609702,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,0.11262333881906257,0.10505098510559616,0.5410305388217999,0.6492366465861598,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-3.714206982894527,-2.7315745959029316,0.008565108886698383,0.012847663330047575,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-7.83593212788621,-3.6724921776679347,0.0014069393377374895,0.0022021659199369403,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-51.364443671041606,-19.927099272264954,1.988696271320825e-11,6.812607161592781e-10,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,-36.57375424624055,-15.024844016825753,6.763116395274314e-10,4.869443804597506e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,-28.55296637769633,-11.5145894165115,1.7118455728119412e-08,6.847382291247765e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-40.91204323676323,-21.509686901101844,7.567737669885666e-12,5.44877112231768e-10,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,1.431738112022091,1.416034879983914,0.9098614999040902,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,0.926842096262512,1.3493176791796546,0.8998666108609926,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-7.590997811306435,-2.5195928780352923,0.012811851261040988,0.01882557736316227,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,-5.636793188566345,-1.9732975890067475,0.03505375828899269,0.04762019993976366,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-8.52229669789159,-3.7461807225242176,0.0012225940365695016,0.0019561504585112023,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,-37.15811027229813,-13.94464325389559,1.691930260621763e-09,8.701355626054782e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,-22.334497498914647,-6.451197117414715,1.0811990348268852e-05,2.224180871643878e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-35.950536345929045,-17.685499319574745,8.91027927030048e-11,1.2830802149232692e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,1.6742815700247307,2.275168841156671,0.9797602832061316,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,1.5276723439075048,3.693842212637522,0.99864921049272,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-6.874002273011725,-3.090326104852953,0.004302763266430384,0.006591467131552929,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,-3.263576885731326,-1.2259490173358583,0.12098139466005721,0.15554750742007356,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,-19.397221612182193,-6.514936284664783,9.787327408286498e-06,2.072610509990082e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,14,13,-47.38331153299564,-10.262309645467973,6.656254508427985e-08,2.228113533002502e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,-20.121000785236667,-7.018275032015366,4.544966398323937e-06,1.0556050989655595e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-17.908438972343237,-8.227825621313816,8.21068500532241e-07,2.1895160014193096e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,-0.32056816690341083,-0.39506252799343833,0.34960132564794366,0.43398785252848177,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
April,4,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,1.152302903372295,1.9859146289646585,0.9657270414812944,0.99864921049272,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,0,MERRA2_i254_j114,37.0,-108.75,1683.9430638942265,14,13,0.14646078657482325,3.230840957753356,0.9967170191542841,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,1,MERRA2_i254_j115,37.0,-108.125,1943.8017920771688,14,13,0.2639520841966906,2.6468430748804392,0.9899338564965431,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,2,MERRA2_i254_j116,37.0,-107.5,2055.221174798817,14,13,0.40901443449239666,2.7019009865463794,0.9909359326390842,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,3,MERRA2_i254_j117,37.0,-106.875,2446.972072853058,14,13,-5.133830985421128,-7.380336912049961,2.6719177371064797e-06,8.36426422050724e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,4,MERRA2_i254_j118,37.0,-106.25,2832.8863690295047,14,13,-9.688128230204422,-5.186006196134944,8.765487309578016e-05,0.00017530974619156032,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,5,MERRA2_i254_j119,37.0,-105.625,2523.8219254802293,14,13,-1.346743405226953,-5.659701077028702,3.900889031438902e-05,8.511030614048514e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,6,MERRA2_i254_j120,37.0,-105.0,2658.6252219488133,14,13,-4.656090577292706,-6.699348625493677,7.360438903290776e-06,1.962783707544207e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,7,MERRA2_i254_j121,37.0,-104.375,2096.9248310645203,14,13,0.25543273037176467,2.5443386384877416,0.9877734682071493,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,8,MERRA2_i255_j114,37.5,-108.75,2020.9130825493096,14,13,0.35145491717708116,2.500039691840978,0.9867066036340891,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,9,MERRA2_i255_j115,37.5,-108.125,2698.1766625195414,14,13,-11.500994937270054,-6.103179841130368,1.8805120386848884e-05,4.835602385189713e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,10,MERRA2_i255_j116,37.5,-107.5,2987.0102242346966,14,13,-20.006846369100693,-8.724360169369547,4.2753806516641047e-07,1.7101522606656419e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,11,MERRA2_i255_j117,37.5,-106.875,3049.4010293297697,14,13,-24.38033869213067,-8.384114129312431,6.66634415091204e-07,2.526193572977194e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,12,MERRA2_i255_j118,37.5,-106.25,2650.444743771183,14,13,-2.9073789840158106,-5.241926535066155,7.953682068783364e-05,0.0001636186025578292,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,13,MERRA2_i255_j119,37.5,-105.625,2479.4527521812706,14,13,-1.4092487065975832,-5.861257783243351,2.790382320913255e-05,6.696917570191812e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,14,MERRA2_i255_j120,37.5,-105.0,2478.100111711585,14,13,-3.6187236865460677,-5.790830152443759,3.134901721637002e-05,7.053528873683254e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,15,MERRA2_i255_j121,37.5,-104.375,1791.3043617704584,14,13,0.47691760077988615,4.7650125245596655,0.9998153374501739,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,16,MERRA2_i256_j114,38.0,-108.75,2054.111282038443,14,13,0.29144866115257007,2.7545530675574756,0.9918027062307231,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,17,MERRA2_i256_j115,38.0,-108.125,2707.096060061232,14,13,-11.893460785083295,-7.852160061391888,1.3705818208909969e-06,4.6991376716262746e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,18,MERRA2_i256_j116,38.0,-107.5,3291.8061166794255,14,13,-34.5050461670232,-11.259058992862238,2.2355322455794928e-08,1.46325746983385e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,19,MERRA2_i256_j117,38.0,-106.875,3217.4978107489546,14,13,-10.69195524063548,-6.058313609979561,2.0220592147931674e-05,5.020284947072691e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,20,MERRA2_i256_j118,38.0,-106.25,2649.126684523041,14,13,0.7486320483237602,2.3444306725107817,0.9822032114616089,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,21,MERRA2_i256_j119,38.0,-105.625,2662.4914559781278,14,13,-6.99398106652928,-7.655159692829669,1.805140881458835e-06,5.907733793865279e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,22,MERRA2_i256_j120,38.0,-105.0,2260.7425293824126,14,13,-1.8998645093360127,-4.14652653284585,0.0005743274484374998,0.001088199375986842,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,23,MERRA2_i256_j121,38.0,-104.375,1546.8511619427384,14,13,0.4506414289297588,4.395161696530792,0.9996379573443286,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,24,MERRA2_i257_j114,38.5,-108.75,2088.296191174692,14,13,-1.319882085205958,-3.122370981933447,0.004045369380806397,0.006619695350410467,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,25,MERRA2_i257_j115,38.5,-108.125,2109.257675297577,14,13,-2.3408227651176503,-3.5711304737561758,0.001707700328739656,0.002998888382176957,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,26,MERRA2_i257_j116,38.5,-107.5,2560.8038430549223,14,13,-10.402323516135807,-7.102351608610041,4.011463739602925e-06,1.2034391218808775e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,27,MERRA2_i257_j117,38.5,-106.875,2784.0967419618746,14,13,-6.136830062177966,-6.91657296373238,5.2925246850238484e-06,1.5242471092868685e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,28,MERRA2_i257_j118,38.5,-106.25,3022.522471682309,14,13,-18.14832254161785,-9.14143644512079,2.5226840716701246e-07,1.2108883544016599e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,29,MERRA2_i257_j119,38.5,-105.625,2556.213241342755,14,13,-0.8575815014363172,-3.6981667661598365,0.0013396967320367381,0.0024732862745293627,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,30,MERRA2_i257_j120,38.5,-105.0,1987.37523215676,14,13,0.7641223067001135,3.335557892294185,0.9973161351956447,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,31,MERRA2_i257_j121,38.5,-104.375,1593.997839292177,14,13,0.6542662032040091,4.0882257416498335,0.9993594485657916,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,32,MERRA2_i258_j114,39.0,-108.75,1930.8552799548654,14,13,-0.877527011525558,-3.177096961046872,0.0036408419705702393,0.00609629353211761,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,33,MERRA2_i258_j115,39.0,-108.125,2093.3591225916857,14,13,-10.413036857980432,-9.202549757468839,2.3385647203955116e-07,1.2026904276319773e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,34,MERRA2_i258_j116,39.0,-107.5,2576.5654673492904,14,13,-20.305682171893153,-8.197213031583052,8.555507277469891e-07,3.079982619889161e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,35,MERRA2_i258_j117,39.0,-106.875,3225.8618698354226,14,13,-50.168430523939215,-17.650143908748145,9.136241318470582e-11,2.542406952691102e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,36,MERRA2_i258_j118,39.0,-106.25,3220.387264335259,14,13,-25.427225309952195,-14.131121365880386,1.437861824719478e-09,1.7254341896633737e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,37,MERRA2_i258_j119,39.0,-105.625,2800.2762848661123,14,13,0.5057983437199841,1.0952603328762927,0.8533601411084238,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,38,MERRA2_i258_j120,39.0,-105.0,2490.158779910293,14,13,-2.131546291889301,-3.485812189116869,0.0020110048828438365,0.0034474369420180056,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,39,MERRA2_i258_j121,39.0,-104.375,1982.2155673833213,14,13,1.134339089227445,4.554883252005551,0.9997298454430721,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,40,MERRA2_i259_j114,39.5,-108.75,2085.661016962659,14,13,-1.6262379641266533,-3.634974587299198,0.0015114266281311065,0.0027205679306359916,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,41,MERRA2_i259_j115,39.5,-108.125,2196.5933863488303,14,13,-2.728592056481445,-4.847885071673688,0.00015917599599573227,0.0003097478840998033,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,42,MERRA2_i259_j116,39.5,-107.5,2400.0384499158567,14,13,-13.133354216519283,-8.789804454707127,3.9309468098740067e-07,1.6648715900642851e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
